scenario_id,case_name,model_name,mode,solve_time,objective,gap,solver_status,termination_condition,feasible,predicted_schedule_feasible,num_binaries_fixed,pct_binaries_fixed,baseline_full_milp_time,baseline_full_milp_objective,speedup_vs_full_milp,cost_deviation_vs_full_milp
131,case118_reduced,cnn,full_milp,0.5831418159650639,2326241.7614564253,0.0009979632889011902,ok,optimal,True,False,0,0.0,0.5831418159650639,2326241.7614564253,1.0,0.0
131,case118_reduced,cnn,warm_start,0.575221244012937,2326241.7614564253,0.0009979632889011902,ok,optimal,True,False,0,0.0,0.5831418159650639,2326241.7614564253,1.0137696095799076,0.0
131,case118_reduced,cnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.5831418159650639,2326241.7614564253,,
131,case118_reduced,cnn,partial_fix_confident,0.15116101497551426,2326243.0591976,0.0009959733954042935,ok,optimal,True,False,1091,0.841820987654321,0.5831418159650639,2326241.7614564253,3.857752715272015,5.57870293707297e-07
133,case118_reduced,cnn,full_milp,0.7039170819916762,2078045.5640933947,0.0009070182917146033,ok,optimal,True,False,0,0.0,0.7039170819916762,2078045.5640933947,1.0,0.0
133,case118_reduced,cnn,warm_start,0.6995090059936047,2078045.5640933947,0.0009070182917146033,ok,optimal,True,False,0,0.0,0.7039170819916762,2078045.5640933947,1.0063016715443287,0.0
133,case118_reduced,cnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.7039170819916762,2078045.5640933947,,
133,case118_reduced,cnn,partial_fix_confident,0.1459249939653091,2078412.0218416546,0.000998914372549863,ok,optimal,True,False,1106,0.8533950617283951,0.7039170819916762,2078045.5640933947,4.823828069912541,0.00017634731143143187
135,case118_reduced,cnn,full_milp,0.7362286820425652,1895127.896536667,0.0009617617034180851,ok,optimal,True,False,0,0.0,0.7362286820425652,1895127.896536667,1.0,0.0
135,case118_reduced,cnn,warm_start,0.7278069889871404,1895127.896536667,0.0009617617034180851,ok,optimal,True,False,0,0.0,0.7362286820425652,1895127.896536667,1.011571327539936,0.0
135,case118_reduced,cnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.7362286820425652,1895127.896536667,,
135,case118_reduced,cnn,partial_fix_confident,0.14012583898147568,1896974.634360116,0.0009918134825879239,ok,optimal,True,False,1116,0.8611111111111112,0.7362286820425652,1895127.896536667,5.2540536948356324,0.0009744660647041162
141,case118_reduced,cnn,full_milp,1.1059584449976683,2348327.0799733344,0.0009808624736785097,ok,optimal,True,False,0,0.0,1.1059584449976683,2348327.0799733344,1.0,0.0
141,case118_reduced,cnn,warm_start,1.1076329060015269,2348327.0799733344,0.0009808624736785097,ok,optimal,True,False,0,0.0,1.1059584449976683,2348327.0799733344,0.998488252746207,0.0
141,case118_reduced,cnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,1.1059584449976683,2348327.0799733344,,
141,case118_reduced,cnn,partial_fix_confident,0.16749247501138598,2349941.6004496748,0.0009949306382675213,ok,optimal,True,False,1089,0.8402777777777778,1.1059584449976683,2348327.0799733344,6.603033628361431,0.000687519421851001
143,case118_reduced,cnn,full_milp,0.8490915530128404,2291546.1228691544,0.0009191411528251651,ok,optimal,True,False,0,0.0,0.8490915530128404,2291546.1228691544,1.0,0.0
143,case118_reduced,cnn,warm_start,0.84905468596844,2291546.1228691544,0.0009191411528251651,ok,optimal,True,False,0,0.0,0.8490915530128404,2291546.1228691544,1.0000434212837048,0.0
143,case118_reduced,cnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.8490915530128404,2291546.1228691544,,
143,case118_reduced,cnn,partial_fix_confident,0.16853055299725384,2291404.021168806,0.00080237333815994,ok,optimal,True,False,1080,0.8333333333333334,0.8490915530128404,2291546.1228691544,5.038205464303414,-6.201127654825204e-05
