scenario_id,case_name,model_name,mode,solve_time,objective,gap,solver_status,termination_condition,feasible,predicted_schedule_feasible,num_binaries_fixed,pct_binaries_fixed,baseline_full_milp_time,baseline_full_milp_objective,speedup_vs_full_milp,cost_deviation_vs_full_milp
119,case118_reduced,henderson_quanv,full_milp,0.6793148430297151,2206216.4376017195,0.0009586075117737212,ok,optimal,True,False,0,0.0,0.6793148430297151,2206216.4376017195,1.0,0.0
119,case118_reduced,henderson_quanv,warm_start,0.6977229629992507,2206216.4376017195,0.0009586075117737212,ok,optimal,True,False,0,0.0,0.6793148430297151,2206216.4376017195,0.9736168637901697,0.0
119,case118_reduced,henderson_quanv,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.6793148430297151,2206216.4376017195,,
119,case118_reduced,henderson_quanv,partial_fix_confident,0.21086984896101058,2206493.5476830485,0.000913238399982261,ok,optimal,True,False,1049,0.8094135802469136,0.6793148430297151,2206216.4376017195,3.2214887352402815,0.00012560421389582455
120,case118_reduced,henderson_quanv,full_milp,0.8265756239998154,1924641.0397552897,0.0007288637171006637,ok,optimal,True,False,0,0.0,0.8265756239998154,1924641.0397552897,1.0,0.0
120,case118_reduced,henderson_quanv,warm_start,0.7991087099653669,1924641.0397552897,0.0007288637171006637,ok,optimal,True,False,0,0.0,0.8265756239998154,1924641.0397552897,1.03437193674893,0.0
120,case118_reduced,henderson_quanv,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.8265756239998154,1924641.0397552897,,
120,case118_reduced,henderson_quanv,partial_fix_confident,0.13597029203083366,1927522.6907071765,0.0003415431640029103,ok,optimal,True,False,1071,0.8263888888888888,0.8265756239998154,1924641.0397552897,6.079089863338492,0.0014972407281999831
131,case118_reduced,henderson_quanv,full_milp,0.5374846929917112,2326241.7614564253,0.0009979632889011902,ok,optimal,True,False,0,0.0,0.5374846929917112,2326241.7614564253,1.0,0.0
131,case118_reduced,henderson_quanv,warm_start,0.5424476799671538,2326241.7614564253,0.0009979632889011902,ok,optimal,True,False,0,0.0,0.5374846929917112,2326241.7614564253,0.9908507545359155,0.0
131,case118_reduced,henderson_quanv,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.5374846929917112,2326241.7614564253,,
131,case118_reduced,henderson_quanv,partial_fix_confident,0.14811852399725467,2326348.270702506,0.0007737024189946296,ok,optimal,True,False,1027,0.7924382716049383,0.5374846929917112,2326241.7614564253,3.6287472929562363,4.578597454718735e-05
133,case118_reduced,henderson_quanv,full_milp,0.6210028599598445,2078045.5640933947,0.0009070182917146033,ok,optimal,True,False,0,0.0,0.6210028599598445,2078045.5640933947,1.0,0.0
133,case118_reduced,henderson_quanv,warm_start,0.635951756965369,2078045.5640933947,0.0009070182917146033,ok,optimal,True,False,0,0.0,0.6210028599598445,2078045.5640933947,0.9764936619141402,0.0
133,case118_reduced,henderson_quanv,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.6210028599598445,2078045.5640933947,,
133,case118_reduced,henderson_quanv,partial_fix_confident,0.14425492199370638,2077477.45989911,0.0008506629174857808,ok,optimal,True,False,1098,0.8472222222222222,0.6210028599598445,2078045.5640933947,4.304898934311149,-0.0002733838969178238
135,case118_reduced,henderson_quanv,full_milp,0.655281463987194,1895127.896536667,0.0009617617034180851,ok,optimal,True,False,0,0.0,0.655281463987194,1895127.896536667,1.0,0.0
135,case118_reduced,henderson_quanv,warm_start,0.6633601899957284,1895127.896536667,0.0009617617034180851,ok,optimal,True,False,0,0.0,0.655281463987194,1895127.896536667,0.9878215091433412,0.0
135,case118_reduced,henderson_quanv,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.655281463987194,1895127.896536667,,
135,case118_reduced,henderson_quanv,partial_fix_confident,0.14214431698201224,1900325.1867622128,0.0009986511890123756,ok,optimal,True,False,1100,0.8487654320987654,0.655281463987194,1895127.896536667,4.609973004197678,0.002742448272247951
141,case118_reduced,henderson_quanv,full_milp,0.9803733610315248,2348327.0799733344,0.0009808624736785097,ok,optimal,True,False,0,0.0,0.9803733610315248,2348327.0799733344,1.0,0.0
141,case118_reduced,henderson_quanv,warm_start,1.0152673139818944,2348327.0799733344,0.0009808624736785097,ok,optimal,True,False,0,0.0,0.9803733610315248,2348327.0799733344,0.9656307728321175,0.0
141,case118_reduced,henderson_quanv,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.9803733610315248,2348327.0799733344,,
141,case118_reduced,henderson_quanv,partial_fix_confident,0.17272375599713996,2347942.686109478,0.0006651961835199235,ok,optimal,True,False,1032,0.7962962962962963,0.9803733610315248,2348327.0799733344,5.675961337059844,-0.0001636883835878142
143,case118_reduced,henderson_quanv,full_milp,0.7697674069786444,2291546.1228691544,0.0009191411528251651,ok,optimal,True,False,0,0.0,0.7697674069786444,2291546.1228691544,1.0,0.0
143,case118_reduced,henderson_quanv,warm_start,0.7568268459872343,2291546.1228691544,0.0009191411528251651,ok,optimal,True,False,0,0.0,0.7697674069786444,2291546.1228691544,1.017098443402242,0.0
143,case118_reduced,henderson_quanv,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.7697674069786444,2291546.1228691544,,
143,case118_reduced,henderson_quanv,partial_fix_confident,0.08973791304742917,,,warning,infeasible,False,False,1091,0.841820987654321,0.7697674069786444,2291546.1228691544,8.577950844163261,
